#Frequency	Strain
8.206250000000000000e+02	4.792779999999999821e-47
8.207500000000000000e+02	4.793719999999999618e-47
8.208750000000000000e+02	4.794670000000000137e-47
8.210000000000000000e+02	4.795590000000000435e-47
8.211250000000000000e+02	4.796479999999999540e-47
8.212500000000000000e+02	4.797439999999999809e-47
8.213750000000000000e+02	4.798350000000000357e-47
8.215000000000000000e+02	4.799280000000000405e-47
8.216250000000000000e+02	4.800250000000000423e-47
8.217500000000000000e+02	4.801139999999999528e-47
8.218750000000000000e+02	4.802090000000000047e-47
8.220000000000000000e+02	4.803160000000000478e-47
8.221250000000000000e+02	4.803929999999999671e-47
8.222500000000000000e+02	4.804880000000000190e-47
8.223750000000000000e+02	4.805789999999999766e-47
8.225000000000000000e+02	4.806740000000000285e-47
8.226250000000000000e+02	4.807640000000000112e-47
8.227500000000000000e+02	4.808629999999999629e-47
8.228750000000000000e+02	4.809589999999999898e-47
8.230000000000000000e+02	4.810529999999999695e-47
8.231250000000000000e+02	4.811419999999999772e-47
8.232500000000000000e+02	4.812340000000000070e-47
8.233750000000000000e+02	4.813260000000000368e-47
8.235000000000000000e+02	4.814110000000000474e-47
8.236250000000000000e+02	4.815039999999999550e-47
8.237500000000000000e+02	4.815940000000000348e-47
8.238750000000000000e+02	4.816859999999999674e-47
8.240000000000000000e+02	4.817819999999999943e-47
8.241250000000000000e+02	4.818780000000000212e-47
8.242500000000000000e+02	4.819729999999999758e-47
8.243750000000000000e+02	4.820669999999999556e-47
8.245000000000000000e+02	4.821599999999999603e-47
8.246250000000000000e+02	4.822580000000000343e-47
8.247500000000000000e+02	4.823459999999999699e-47
8.248750000000000000e+02	4.824279999999999584e-47
8.250000000000000000e+02	4.825180000000000383e-47
8.251250000000000000e+02	4.826089999999999959e-47
8.252500000000000000e+02	4.827040000000000478e-47
8.253750000000000000e+02	4.828039999999999745e-47
8.255000000000000000e+02	4.829000000000000014e-47
8.256250000000000000e+02	4.829949999999999560e-47
8.257500000000000000e+02	4.830900000000000080e-47
8.258750000000000000e+02	4.831830000000000127e-47
8.260000000000000000e+02	4.832760000000000175e-47
8.261250000000000000e+02	4.833669999999999751e-47
8.262500000000000000e+02	4.834590000000000049e-47
8.263750000000000000e+02	4.835569999999999817e-47
8.265000000000000000e+02	4.836549999999999585e-47
8.266250000000000000e+02	4.837519999999999603e-47
8.267500000000000000e+02	4.838420000000000402e-47
8.268750000000000000e+02	4.839379999999999698e-47
8.270000000000000000e+02	4.840339999999999967e-47
8.271250000000000000e+02	4.841279999999999764e-47
8.272500000000000000e+02	4.842240000000000033e-47
8.273750000000000000e+02	4.843200000000000302e-47
8.275000000000000000e+02	4.844140000000000099e-47
8.276250000000000000e+02	4.845070000000000147e-47
8.277500000000000000e+02	4.846019999999999693e-47
8.278750000000000000e+02	4.846930000000000242e-47
8.280000000000000000e+02	4.847900000000000260e-47
8.281250000000000000e+02	4.848809999999999836e-47
8.282500000000000000e+02	4.849739999999999884e-47
8.283750000000000000e+02	4.850639999999999711e-47
8.285000000000000000e+02	4.851520000000000038e-47
8.286250000000000000e+02	4.852440000000000336e-47
8.287500000000000000e+02	4.853429999999999853e-47
8.288750000000000000e+02	4.854319999999999930e-47
8.290000000000000000e+02	4.855299999999999698e-47
8.291250000000000000e+02	4.856210000000000247e-47
8.292500000000000000e+02	4.857129999999999572e-47
8.293750000000000000e+02	4.858049999999999871e-47
8.295000000000000000e+02	4.859019999999999889e-47
8.296250000000000000e+02	4.859959999999999686e-47
8.297500000000000000e+02	4.860919999999999955e-47
8.298750000000000000e+02	4.861800000000000282e-47
8.300000000000000000e+02	4.862709999999999858e-47
8.301250000000000000e+02	4.863679999999999877e-47
8.302500000000000000e+02	4.864630000000000396e-47
8.303750000000000000e+02	4.865610000000000164e-47
8.305000000000000000e+02	4.866509999999999990e-47
8.306250000000000000e+02	4.867470000000000259e-47
8.307500000000000000e+02	4.868419999999999806e-47
8.308750000000000000e+02	4.869349999999999853e-47
8.310000000000000000e+02	4.870279999999999901e-47
8.311250000000000000e+02	4.871219999999999698e-47
8.312500000000000000e+02	4.872149999999999746e-47
8.313750000000000000e+02	4.873079999999999793e-47
8.315000000000000000e+02	4.874080000000000033e-47
8.316250000000000000e+02	4.875010000000000080e-47
8.317500000000000000e+02	4.875930000000000379e-47
8.318750000000000000e+02	4.876860000000000426e-47
8.320000000000000000e+02	4.877840000000000194e-47
8.321250000000000000e+02	4.878779999999999991e-47
8.322500000000000000e+02	4.879750000000000010e-47
8.323750000000000000e+02	4.880630000000000337e-47
8.325000000000000000e+02	4.881490000000000193e-47
8.326250000000000000e+02	4.882509999999999931e-47
8.327500000000000000e+02	4.883510000000000171e-47
8.328750000000000000e+02	4.884449999999999968e-47
8.330000000000000000e+02	4.885440000000000458e-47
8.331250000000000000e+02	4.886350000000000034e-47
8.332500000000000000e+02	4.887320000000000052e-47
8.333750000000000000e+02	4.888269999999999599e-47
8.335000000000000000e+02	4.889229999999999868e-47
8.336250000000000000e+02	4.890129999999999694e-47
8.337500000000000000e+02	4.891110000000000435e-47
8.338750000000000000e+02	4.892309999999999555e-47
8.340000000000000000e+02	4.892990000000000029e-47
8.341250000000000000e+02	4.893960000000000047e-47
8.342500000000000000e+02	4.894880000000000345e-47
8.343750000000000000e+02	4.895909999999999834e-47
8.345000000000000000e+02	4.896860000000000353e-47
8.346250000000000000e+02	4.897809999999999900e-47
8.347500000000000000e+02	4.898760000000000419e-47
8.348750000000000000e+02	4.899730000000000437e-47
8.350000000000000000e+02	4.900689999999999733e-47
8.351250000000000000e+02	4.901689999999999973e-47
8.352500000000000000e+02	4.902659999999999991e-47
8.353750000000000000e+02	4.903630000000000009e-47
8.355000000000000000e+02	4.904560000000000057e-47
8.356250000000000000e+02	4.905499999999999854e-47
8.357500000000000000e+02	4.906420000000000152e-47
8.358750000000000000e+02	4.907390000000000171e-47
8.360000000000000000e+02	4.908339999999999717e-47
8.361250000000000000e+02	4.909250000000000266e-47
8.362500000000000000e+02	4.910199999999999813e-47
8.363750000000000000e+02	4.911080000000000140e-47
8.365000000000000000e+02	4.912059999999999908e-47
8.366250000000000000e+02	4.913010000000000427e-47
8.367500000000000000e+02	4.913980000000000445e-47
8.368750000000000000e+02	4.914909999999999521e-47
8.370000000000000000e+02	4.915920000000000482e-47
8.371250000000000000e+02	4.916930000000000471e-47
8.372500000000000000e+02	4.917919999999999989e-47
8.373750000000000000e+02	4.918899999999999756e-47
8.375000000000000000e+02	4.919890000000000246e-47
8.376250000000000000e+02	4.920839999999999793e-47
8.377500000000000000e+02	4.921769999999999841e-47
8.378750000000000000e+02	4.922730000000000109e-47
8.380000000000000000e+02	4.923660000000000157e-47
8.381250000000000000e+02	4.924620000000000426e-47
8.382500000000000000e+02	4.925579999999999722e-47
8.383750000000000000e+02	4.926570000000000212e-47
8.385000000000000000e+02	4.927519999999999759e-47
8.386250000000000000e+02	4.928430000000000307e-47
8.387500000000000000e+02	4.929379999999999854e-47
8.388750000000000000e+02	4.930359999999999622e-47
8.390000000000000000e+02	4.931340000000000362e-47
8.391250000000000000e+02	4.932230000000000439e-47
8.392500000000000000e+02	4.933140000000000015e-47
8.393750000000000000e+02	4.934140000000000255e-47
8.395000000000000000e+02	4.935120000000000023e-47
8.396250000000000000e+02	4.936050000000000070e-47
8.397500000000000000e+02	4.936980000000000118e-47
8.398750000000000000e+02	4.937879999999999944e-47
8.400000000000000000e+02	4.938830000000000464e-47
8.401250000000000000e+02	4.939800000000000482e-47
8.402500000000000000e+02	4.940780000000000250e-47
8.403750000000000000e+02	4.941900000000000401e-47
8.405000000000000000e+02	4.942699999999999815e-47
8.406250000000000000e+02	4.943639999999999612e-47
8.407500000000000000e+02	4.944639999999999852e-47
8.408750000000000000e+02	4.945609999999999870e-47
8.410000000000000000e+02	4.946560000000000389e-47
8.411250000000000000e+02	4.947519999999999685e-47
8.412500000000000000e+02	4.948489999999999704e-47
8.413750000000000000e+02	4.949459999999999722e-47
8.415000000000000000e+02	4.950349999999999799e-47
8.416250000000000000e+02	4.951350000000000038e-47
8.417500000000000000e+02	4.952310000000000307e-47
8.418750000000000000e+02	4.953219999999999883e-47
8.420000000000000000e+02	4.954189999999999902e-47
8.421250000000000000e+02	4.955119999999999949e-47
8.422500000000000000e+02	4.956080000000000218e-47
8.423750000000000000e+02	4.957109999999999706e-47
8.425000000000000000e+02	4.958159999999999666e-47
8.426250000000000000e+02	4.959089999999999713e-47
8.427500000000000000e+02	4.960010000000000011e-47
8.428750000000000000e+02	4.960970000000000280e-47
8.430000000000000000e+02	4.961900000000000328e-47
8.431250000000000000e+02	4.962889999999999845e-47
8.432500000000000000e+02	4.963899999999999834e-47
8.433750000000000000e+02	4.964890000000000324e-47
8.435000000000000000e+02	4.965820000000000372e-47
8.436250000000000000e+02	4.966809999999999889e-47
8.437500000000000000e+02	4.967789999999999657e-47
8.438750000000000000e+02	4.968709999999999955e-47
8.440000000000000000e+02	4.969640000000000003e-47
8.441250000000000000e+02	4.970560000000000301e-47
8.442500000000000000e+02	4.971610000000000261e-47
8.443750000000000000e+02	4.972609999999999528e-47
8.445000000000000000e+02	4.973639999999999988e-47
8.446250000000000000e+02	4.974619999999999756e-47
8.447500000000000000e+02	4.975559999999999553e-47
8.448750000000000000e+02	4.976529999999999572e-47
8.450000000000000000e+02	4.977520000000000061e-47
8.451250000000000000e+02	4.978419999999999888e-47
8.452500000000000000e+02	4.979429999999999877e-47
8.453750000000000000e+02	4.980390000000000146e-47
8.455000000000000000e+02	4.981379999999999663e-47
8.456250000000000000e+02	4.982309999999999711e-47
8.457500000000000000e+02	4.983290000000000451e-47
8.458750000000000000e+02	4.984230000000000248e-47
8.460000000000000000e+02	4.985210000000000016e-47
8.461250000000000000e+02	4.986250000000000226e-47
8.462500000000000000e+02	4.987279999999999714e-47
8.463750000000000000e+02	4.988239999999999983e-47
8.465000000000000000e+02	4.989270000000000444e-47
8.466250000000000000e+02	4.990210000000000241e-47
8.467500000000000000e+02	4.991220000000000230e-47
8.468750000000000000e+02	4.992129999999999806e-47
8.470000000000000000e+02	4.993069999999999603e-47
8.471250000000000000e+02	4.994050000000000343e-47
8.472500000000000000e+02	4.995079999999999832e-47
8.473750000000000000e+02	4.996059999999999600e-47
8.475000000000000000e+02	4.997029999999999618e-47
8.476250000000000000e+02	4.997980000000000137e-47
8.477500000000000000e+02	4.998990000000000126e-47
8.478750000000000000e+02	5.000019999999999614e-47
8.480000000000000000e+02	5.000970000000000133e-47
8.481250000000000000e+02	5.001970000000000373e-47
8.482500000000000000e+02	5.002919999999999920e-47
8.483750000000000000e+02	5.003880000000000188e-47
8.485000000000000000e+02	5.004890000000000177e-47
8.486250000000000000e+02	5.005860000000000196e-47
8.487500000000000000e+02	5.006849999999999713e-47
8.488750000000000000e+02	5.007809999999999982e-47
8.490000000000000000e+02	5.008800000000000472e-47
8.491250000000000000e+02	5.009780000000000240e-47
8.492500000000000000e+02	5.010780000000000479e-47
8.493750000000000000e+02	5.011760000000000247e-47
8.495000000000000000e+02	5.012749999999999764e-47
8.496250000000000000e+02	5.013679999999999812e-47
8.497500000000000000e+02	5.014689999999999801e-47
8.498750000000000000e+02	5.015699999999999790e-47
8.500000000000000000e+02	5.016650000000000309e-47
8.501250000000000000e+02	5.017630000000000077e-47
8.502500000000000000e+02	5.018560000000000125e-47
8.503750000000000000e+02	5.019530000000000143e-47
8.505000000000000000e+02	5.020469999999999940e-47
8.506250000000000000e+02	5.021460000000000430e-47
8.507500000000000000e+02	5.022440000000000198e-47
8.508750000000000000e+02	5.023400000000000467e-47
8.510000000000000000e+02	5.024410000000000456e-47
8.511250000000000000e+02	5.025390000000000224e-47
8.512500000000000000e+02	5.026379999999999741e-47
8.513750000000000000e+02	5.027349999999999759e-47
8.515000000000000000e+02	5.028389999999999969e-47
8.516250000000000000e+02	5.029310000000000267e-47
8.517500000000000000e+02	5.030369999999999977e-47
8.518750000000000000e+02	5.031389999999999715e-47
8.520000000000000000e+02	5.032399999999999704e-47
8.521250000000000000e+02	5.033420000000000415e-47
8.522500000000000000e+02	5.034379999999999712e-47
8.523750000000000000e+02	5.035300000000000010e-47
8.525000000000000000e+02	5.036300000000000249e-47
8.526250000000000000e+02	5.037240000000000046e-47
8.527500000000000000e+02	5.038200000000000315e-47
8.528750000000000000e+02	5.039170000000000333e-47
8.530000000000000000e+02	5.040190000000000072e-47
8.531250000000000000e+02	5.041179999999999589e-47
8.532500000000000000e+02	5.042179999999999829e-47
8.533750000000000000e+02	5.043180000000000068e-47
8.535000000000000000e+02	5.044159999999999836e-47
8.536250000000000000e+02	5.045139999999999604e-47
8.537500000000000000e+02	5.046069999999999652e-47
8.538750000000000000e+02	5.047069999999999891e-47
8.540000000000000000e+02	5.048150000000000072e-47
8.541250000000000000e+02	5.049089999999999869e-47
8.542500000000000000e+02	5.050109999999999608e-47
8.543750000000000000e+02	5.051100000000000098e-47
8.545000000000000000e+02	5.052100000000000337e-47
8.546250000000000000e+02	5.053059999999999633e-47
8.547500000000000000e+02	5.054130000000000065e-47
8.548750000000000000e+02	5.054970000000000421e-47
8.550000000000000000e+02	5.055940000000000440e-47
8.551250000000000000e+02	5.056929999999999957e-47
8.552500000000000000e+02	5.057880000000000476e-47
8.553750000000000000e+02	5.058830000000000023e-47
8.555000000000000000e+02	5.059849999999999762e-47
8.556250000000000000e+02	5.060819999999999780e-47
8.557500000000000000e+02	5.061789999999999798e-47
8.558750000000000000e+02	5.062710000000000096e-47
8.560000000000000000e+02	5.063670000000000365e-47
8.561250000000000000e+02	5.064640000000000383e-47
8.562500000000000000e+02	5.065660000000000122e-47
8.563750000000000000e+02	5.066710000000000082e-47
8.565000000000000000e+02	5.067720000000000071e-47
8.566250000000000000e+02	5.068979999999999633e-47
8.567500000000000000e+02	5.069759999999999548e-47
8.568750000000000000e+02	5.070710000000000067e-47
8.570000000000000000e+02	5.071689999999999835e-47
8.571250000000000000e+02	5.072669999999999603e-47
8.572500000000000000e+02	5.073620000000000122e-47
8.573750000000000000e+02	5.074609999999999639e-47
8.575000000000000000e+02	5.075649999999999849e-47
8.576250000000000000e+02	5.076579999999999897e-47
8.577500000000000000e+02	5.077540000000000166e-47
8.578750000000000000e+02	5.078519999999999934e-47
8.580000000000000000e+02	5.079529999999999923e-47
8.581250000000000000e+02	5.080509999999999691e-47
8.582500000000000000e+02	5.081500000000000180e-47
8.583750000000000000e+02	5.082510000000000169e-47
8.585000000000000000e+02	5.083489999999999937e-47
8.586250000000000000e+02	5.084530000000000147e-47
8.587500000000000000e+02	5.085479999999999694e-47
8.588750000000000000e+02	5.086559999999999875e-47
8.590000000000000000e+02	5.087609999999999835e-47
8.591250000000000000e+02	5.088629999999999573e-47
8.592500000000000000e+02	5.089629999999999813e-47
8.593750000000000000e+02	5.090639999999999802e-47
8.595000000000000000e+02	5.091700000000000483e-47
8.596250000000000000e+02	5.092650000000000030e-47
8.597500000000000000e+02	5.093620000000000048e-47
8.598750000000000000e+02	5.094660000000000258e-47
8.600000000000000000e+02	5.095689999999999747e-47
8.601250000000000000e+02	5.096720000000000207e-47
8.602500000000000000e+02	5.097770000000000167e-47
8.603750000000000000e+02	5.098780000000000156e-47
8.605000000000000000e+02	5.099799999999999894e-47
8.606250000000000000e+02	5.100809999999999883e-47
8.607500000000000000e+02	5.101709999999999710e-47
8.608750000000000000e+02	5.102759999999999670e-47
8.610000000000000000e+02	5.103759999999999909e-47
8.611250000000000000e+02	5.104800000000000119e-47
8.612500000000000000e+02	5.105840000000000329e-47
8.613750000000000000e+02	5.106850000000000318e-47
8.615000000000000000e+02	5.107849999999999585e-47
8.616250000000000000e+02	5.108849999999999825e-47
8.617500000000000000e+02	5.109800000000000344e-47
8.618750000000000000e+02	5.110810000000000333e-47
8.620000000000000000e+02	5.111849999999999571e-47
8.621250000000000000e+02	5.112859999999999560e-47
8.622500000000000000e+02	5.113909999999999519e-47
8.623750000000000000e+02	5.114850000000000289e-47
8.625000000000000000e+02	5.115849999999999556e-47
8.626250000000000000e+02	5.116919999999999987e-47
8.627500000000000000e+02	5.117920000000000227e-47
8.628750000000000000e+02	5.118909999999999744e-47
8.630000000000000000e+02	5.119930000000000455e-47
8.631250000000000000e+02	5.120950000000000194e-47
8.632500000000000000e+02	5.121939999999999711e-47
8.633750000000000000e+02	5.122960000000000422e-47
8.635000000000000000e+02	5.123949999999999939e-47
8.636250000000000000e+02	5.125049999999999619e-47
8.637500000000000000e+02	5.126009999999999888e-47
8.638750000000000000e+02	5.127019999999999877e-47
8.640000000000000000e+02	5.128020000000000117e-47
8.641250000000000000e+02	5.129009999999999634e-47
8.642500000000000000e+02	5.130000000000000124e-47
8.643750000000000000e+02	5.131010000000000113e-47
8.645000000000000000e+02	5.132010000000000352e-47
8.646250000000000000e+02	5.132990000000000120e-47
8.647500000000000000e+02	5.133950000000000389e-47
8.648750000000000000e+02	5.134869999999999715e-47
8.650000000000000000e+02	5.135860000000000204e-47
8.651250000000000000e+02	5.136879999999999943e-47
8.652500000000000000e+02	5.137889999999999932e-47
8.653750000000000000e+02	5.138859999999999950e-47
8.655000000000000000e+02	5.139829999999999969e-47
8.656250000000000000e+02	5.140910000000000149e-47
8.657500000000000000e+02	5.141960000000000109e-47
8.658750000000000000e+02	5.142989999999999597e-47
8.660000000000000000e+02	5.144010000000000308e-47
8.661250000000000000e+02	5.145049999999999546e-47
8.662500000000000000e+02	5.146100000000000478e-47
8.663750000000000000e+02	5.147059999999999774e-47
8.665000000000000000e+02	5.148039999999999542e-47
8.666250000000000000e+02	5.149030000000000032e-47
8.667500000000000000e+02	5.150030000000000271e-47
8.668750000000000000e+02	5.151099999999999730e-47
8.670000000000000000e+02	5.152109999999999719e-47
8.671250000000000000e+02	5.153149999999999929e-47
8.672500000000000000e+02	5.154209999999999639e-47
8.673750000000000000e+02	5.155230000000000350e-47
8.675000000000000000e+02	5.156219999999999867e-47
8.676250000000000000e+02	5.157239999999999606e-47
8.677500000000000000e+02	5.158249999999999595e-47
8.678750000000000000e+02	5.159280000000000055e-47
8.680000000000000000e+02	5.160250000000000074e-47
8.681250000000000000e+02	5.161290000000000284e-47
8.682500000000000000e+02	5.162319999999999772e-47
8.683750000000000000e+02	5.163359999999999982e-47
8.685000000000000000e+02	5.164409999999999942e-47
8.686250000000000000e+02	5.165400000000000431e-47
8.687500000000000000e+02	5.166389999999999949e-47
8.688750000000000000e+02	5.167380000000000439e-47
8.690000000000000000e+02	5.168369999999999956e-47
8.691250000000000000e+02	5.169469999999999636e-47
8.692500000000000000e+02	5.170460000000000126e-47
8.693750000000000000e+02	5.171460000000000365e-47
8.695000000000000000e+02	5.172430000000000384e-47
8.696250000000000000e+02	5.173429999999999651e-47
8.697500000000000000e+02	5.174380000000000170e-47
8.698750000000000000e+02	5.175369999999999687e-47
8.700000000000000000e+02	5.176390000000000398e-47
8.701250000000000000e+02	5.177429999999999636e-47
8.702500000000000000e+02	5.178359999999999684e-47
8.703750000000000000e+02	5.179390000000000144e-47
8.705000000000000000e+02	5.180369999999999912e-47
8.706250000000000000e+02	5.181339999999999930e-47
8.707500000000000000e+02	5.182340000000000170e-47
8.708750000000000000e+02	5.183399999999999879e-47
8.710000000000000000e+02	5.184470000000000310e-47
8.711250000000000000e+02	5.185509999999999548e-47
8.712500000000000000e+02	5.186629999999999700e-47
8.713750000000000000e+02	5.187709999999999880e-47
8.715000000000000000e+02	5.188729999999999619e-47
8.716250000000000000e+02	5.189729999999999858e-47
8.717500000000000000e+02	5.190760000000000319e-47
8.718750000000000000e+02	5.191749999999999836e-47
8.720000000000000000e+02	5.192839999999999767e-47
8.721250000000000000e+02	5.193840000000000006e-47
8.722500000000000000e+02	5.194899999999999715e-47
8.723750000000000000e+02	5.195989999999999646e-47
8.725000000000000000e+02	5.197029999999999856e-47
8.726250000000000000e+02	5.198079999999999815e-47
8.727500000000000000e+02	5.199089999999999804e-47
8.728750000000000000e+02	5.200080000000000294e-47
8.730000000000000000e+02	5.201100000000000033e-47
8.731250000000000000e+02	5.202189999999999963e-47
8.732500000000000000e+02	5.203159999999999982e-47
8.733750000000000000e+02	5.204219999999999691e-47
8.735000000000000000e+02	5.205259999999999901e-47
8.736250000000000000e+02	5.206290000000000361e-47
8.737500000000000000e+02	5.207289999999999629e-47
8.738750000000000000e+02	5.208339999999999588e-47
8.740000000000000000e+02	5.209400000000000270e-47
8.741250000000000000e+02	5.210389999999999787e-47
8.742500000000000000e+02	5.211420000000000248e-47
8.743750000000000000e+02	5.212419999999999515e-47
8.745000000000000000e+02	5.213510000000000418e-47
8.746250000000000000e+02	5.214549999999999655e-47
8.747500000000000000e+02	5.215549999999999895e-47
8.748750000000000000e+02	5.216580000000000355e-47
8.750000000000000000e+02	5.217550000000000374e-47
8.751250000000000000e+02	5.218539999999999891e-47
8.752500000000000000e+02	5.219549999999999880e-47
8.753750000000000000e+02	5.220660000000000282e-47
8.755000000000000000e+02	5.221830000000000154e-47
8.756250000000000000e+02	5.223039999999999996e-47
8.757500000000000000e+02	5.223899999999999852e-47
8.758750000000000000e+02	5.224839999999999649e-47
8.760000000000000000e+02	5.225799999999999918e-47
8.761250000000000000e+02	5.226840000000000128e-47
8.762500000000000000e+02	5.227880000000000338e-47
8.763750000000000000e+02	5.228900000000000077e-47
8.765000000000000000e+02	5.230020000000000228e-47
8.766250000000000000e+02	5.231060000000000438e-47
8.767500000000000000e+02	5.232099999999999676e-47
8.768750000000000000e+02	5.233149999999999636e-47
8.770000000000000000e+02	5.234210000000000317e-47
8.771250000000000000e+02	5.235309999999999997e-47
8.772500000000000000e+02	5.236390000000000178e-47
8.773750000000000000e+02	5.237440000000000138e-47
8.775000000000000000e+02	5.238440000000000377e-47
8.776250000000000000e+02	5.239540000000000057e-47
8.777500000000000000e+02	5.240540000000000296e-47
8.778750000000000000e+02	5.241560000000000035e-47
8.780000000000000000e+02	5.242609999999999995e-47
8.781250000000000000e+02	5.243680000000000426e-47
8.782500000000000000e+02	5.244650000000000444e-47
8.783750000000000000e+02	5.245700000000000404e-47
8.785000000000000000e+02	5.246760000000000113e-47
8.786250000000000000e+02	5.247749999999999631e-47
8.787500000000000000e+02	5.248829999999999811e-47
8.788750000000000000e+02	5.249879999999999771e-47
8.790000000000000000e+02	5.250889999999999760e-47
8.791250000000000000e+02	5.251880000000000250e-47
8.792500000000000000e+02	5.253000000000000401e-47
8.793750000000000000e+02	5.254079999999999610e-47
8.795000000000000000e+02	5.255150000000000041e-47
8.796250000000000000e+02	5.256200000000000001e-47
8.797500000000000000e+02	5.257259999999999710e-47
8.798750000000000000e+02	5.258330000000000141e-47
8.800000000000000000e+02	5.259309999999999909e-47
8.801250000000000000e+02	5.260279999999999927e-47
8.802500000000000000e+02	5.261320000000000138e-47
8.803750000000000000e+02	5.262320000000000377e-47
8.805000000000000000e+02	5.263619999999999910e-47
8.806250000000000000e+02	5.264489999999999516e-47
8.807500000000000000e+02	5.265500000000000477e-47
8.808750000000000000e+02	5.266600000000000157e-47
8.810000000000000000e+02	5.267709999999999587e-47
8.811250000000000000e+02	5.268749999999999797e-47
8.812500000000000000e+02	5.269750000000000036e-47
8.813750000000000000e+02	5.270820000000000467e-47
8.815000000000000000e+02	5.271840000000000206e-47
8.816250000000000000e+02	5.272810000000000224e-47
8.817500000000000000e+02	5.273860000000000184e-47
8.818750000000000000e+02	5.274879999999999922e-47
8.820000000000000000e+02	5.275910000000000383e-47
8.821250000000000000e+02	5.277019999999999812e-47
8.822500000000000000e+02	5.278120000000000465e-47
8.823750000000000000e+02	5.279180000000000174e-47
8.825000000000000000e+02	5.280209999999999662e-47
8.826250000000000000e+02	5.281280000000000093e-47
8.827500000000000000e+02	5.282349999999999552e-47
8.828750000000000000e+02	5.283359999999999541e-47
8.830000000000000000e+02	5.284340000000000281e-47
8.831250000000000000e+02	5.285350000000000270e-47
8.832500000000000000e+02	5.286430000000000451e-47
8.833750000000000000e+02	5.287490000000000161e-47
8.835000000000000000e+02	5.288570000000000341e-47
8.836250000000000000e+02	5.289580000000000330e-47
8.837500000000000000e+02	5.290700000000000482e-47
8.838750000000000000e+02	5.291779999999999690e-47
8.840000000000000000e+02	5.292869999999999621e-47
8.841250000000000000e+02	5.293940000000000052e-47
8.842500000000000000e+02	5.295020000000000233e-47
8.843750000000000000e+02	5.296079999999999942e-47
8.845000000000000000e+02	5.297129999999999902e-47
8.846250000000000000e+02	5.298120000000000391e-47
8.847500000000000000e+02	5.299149999999999879e-47
8.848750000000000000e+02	5.300220000000000311e-47
8.850000000000000000e+02	5.301299999999999519e-47
8.851250000000000000e+02	5.302329999999999980e-47
8.852500000000000000e+02	5.303429999999999660e-47
8.853750000000000000e+02	5.304580000000000032e-47
8.855000000000000000e+02	5.305529999999999579e-47
8.856250000000000000e+02	5.306630000000000231e-47
8.857500000000000000e+02	5.307630000000000471e-47
8.858750000000000000e+02	5.308739999999999900e-47
8.860000000000000000e+02	5.309780000000000110e-47
8.861250000000000000e+02	5.310849999999999569e-47
8.862500000000000000e+02	5.311950000000000221e-47
8.863750000000000000e+02	5.313049999999999901e-47
8.865000000000000000e+02	5.314040000000000391e-47
8.866250000000000000e+02	5.315170000000000292e-47
8.867500000000000000e+02	5.316250000000000473e-47
8.868750000000000000e+02	5.317310000000000182e-47
8.870000000000000000e+02	5.318339999999999670e-47
8.871250000000000000e+02	5.319379999999999881e-47
8.872500000000000000e+02	5.320429999999999840e-47
8.873750000000000000e+02	5.321570000000000463e-47
8.875000000000000000e+02	5.322630000000000172e-47
8.876250000000000000e+02	5.323699999999999631e-47
8.877500000000000000e+02	5.324779999999999812e-47
8.878750000000000000e+02	5.325789999999999801e-47
8.880000000000000000e+02	5.326820000000000262e-47
8.881250000000000000e+02	5.327889999999999720e-47
8.882500000000000000e+02	5.328960000000000152e-47
8.883750000000000000e+02	5.330059999999999832e-47
8.885000000000000000e+02	5.331130000000000263e-47
8.886250000000000000e+02	5.332140000000000252e-47
8.887500000000000000e+02	5.333220000000000433e-47
8.888750000000000000e+02	5.334299999999999641e-47
8.890000000000000000e+02	5.335389999999999571e-47
8.891250000000000000e+02	5.336439999999999531e-47
8.892500000000000000e+02	5.337509999999999962e-47
8.893750000000000000e+02	5.338590000000000143e-47
8.895000000000000000e+02	5.339710000000000295e-47
8.896250000000000000e+02	5.340800000000000225e-47
8.897500000000000000e+02	5.341840000000000435e-47
8.898750000000000000e+02	5.342949999999999865e-47
8.900000000000000000e+02	5.344039999999999795e-47
8.901250000000000000e+02	5.345049999999999784e-47
8.902500000000000000e+02	5.346160000000000186e-47
8.903750000000000000e+02	5.347389999999999527e-47
8.905000000000000000e+02	5.348290000000000326e-47
8.906250000000000000e+02	5.349340000000000286e-47
8.907500000000000000e+02	5.350430000000000216e-47
8.908750000000000000e+02	5.351459999999999704e-47
8.910000000000000000e+02	5.352530000000000136e-47
8.911250000000000000e+02	5.353629999999999816e-47
8.912500000000000000e+02	5.354709999999999996e-47
8.913750000000000000e+02	5.355750000000000206e-47
8.915000000000000000e+02	5.356739999999999724e-47
8.916250000000000000e+02	5.357819999999999905e-47
8.917500000000000000e+02	5.358909999999999835e-47
8.918750000000000000e+02	5.360029999999999987e-47
8.920000000000000000e+02	5.361070000000000197e-47
8.921250000000000000e+02	5.362110000000000407e-47
8.922500000000000000e+02	5.363179999999999866e-47
8.923750000000000000e+02	5.364269999999999796e-47
8.925000000000000000e+02	5.365349999999999977e-47
8.926250000000000000e+02	5.366449999999999657e-47
8.927500000000000000e+02	5.367529999999999837e-47
8.928750000000000000e+02	5.368520000000000327e-47
8.930000000000000000e+02	5.369549999999999815e-47
8.931250000000000000e+02	5.370660000000000217e-47
8.932500000000000000e+02	5.371679999999999956e-47
